tmdbId,title,Ri,vi,genres,WR
79,Hero,3.8636363636363638,33,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}]",3.7730159369489016
587,Big Fish,3.827272727272727,55,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",3.7729225455830804
234,The Cabinet of Dr. Caligari,4.0,13,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",3.7714897346019027
6844,The Ten Commandments,4.0,13,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",3.7714897346019027
10747,The Outlaw Josey Wales,4.0,13,"[{'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",3.7714897346019027
866,Finding Neverland,3.8513513513513513,37,"[{'id': 18, 'name': 'Drama'}]",3.7711746619929896
695,Short Cuts,3.8846153846153846,26,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",3.770736746144858
1939,Laura,3.8846153846153846,26,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",3.770736746144858
388,Inside Man,3.875,28,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",3.769725197552426
244786,Whiplash,3.875,28,"[{'id': 18, 'name': 'Drama'}]",3.769725197552426
14334,The Secret of Roan Inish,3.9411764705882355,17,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",3.7686244366549824
967,Spartacus,3.9210526315789473,19,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",3.7674604093640465
398,Capote,3.9210526315789473,19,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",3.7674604093640465
2288,Closer,3.9210526315789473,19,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3.7674604093640465
10220,Rounders,3.8472222222222223,36,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",3.7665047571357038
6620,Sabrina,3.891304347826087,23,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3.7655203638791517
9303,Bound,3.8703703703703702,27,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",3.763968327491237
9504,Glengarry Glen Ross,3.8703703703703702,27,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",3.763968327491237
15144,Sixteen Candles,3.8260869565217392,46,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",3.763707340672025
8587,The Lion King,3.7775,200,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]",3.763186540373941
1587,What's Eating Gilbert Grape,3.7954545454545454,88,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",3.7629577534618757
766,Army of Darkness,3.8173076923076925,52,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",3.7624420476869154
9331,Clear and Present Danger,3.7869565217391306,115,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",3.7621776023410116
11004,Wonder Boys,3.842857142857143,35,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",3.7616402729093643
527,Once Were Warriors,3.9375,16,"[{'id': 18, 'name': 'Drama'}]",3.7606459689534306
31044,My Favorite Year,3.9,20,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",3.7593555484742267
10673,Wall Street,3.9,20,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",3.7593555484742267
11498,Dead Again,3.875,24,"[{'id': 53, 'name': 'Thriller'}]",3.7583441378283644
11159,Secrets & Lies,3.8653846153846154,26,"[{'id': 18, 'name': 'Drama'}]",3.7579162333243454
8469,Animal House,3.805084745762712,59,"[{'id': 35, 'name': 'Comedy'}]",3.7577601819395756
2640,Heathers,3.80327868852459,61,"[{'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",3.7575504472925605
1955,The Elephant Man,3.857142857142857,28,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",3.757530075601207
149,Akira,3.838235294117647,34,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 16, 'name': 'Animation'}]",3.7565687893542443
13223,Gran Torino,3.8333333333333335,36,"[{'id': 18, 'name': 'Drama'}]",3.7563006755030512
820,JFK,3.8214285714285716,42,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 36, 'name': 'History'}]",3.755613329084536
207,Dead Poets Society,3.7842105263157895,95,"[{'id': 18, 'name': 'Drama'}]",3.755173454626384
170,28 Days Later,3.8076923076923075,52,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",3.7547497399946073
2502,The Bourne Supremacy,3.7905405405405403,74,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",3.75354865631781
578,Jaws,3.7777777777777777,108,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}]",3.7525515132202436
20539,The Crucible,3.9615384615384617,13,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",3.7522589653711336
1360,Frida,3.9615384615384617,13,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3.7522589653711336
242582,Nightcrawler,3.9615384615384617,13,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",3.7522589653711336
8677,The Bourne Identity,3.9615384615384617,13,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",3.7522589653711336
983,The Man Who Would Be King,3.933333333333333,15,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",3.7520976107017665
10518,Marathon Man,3.911764705882353,17,"[{'id': 53, 'name': 'Thriller'}]",3.7519577699883158
22881,The Blind Side,3.8947368421052633,19,"[{'id': 18, 'name': 'Drama'}]",3.7518354093640465
391,A Fistful of Dollars,3.8947368421052633,19,"[{'id': 37, 'name': 'Western'}]",3.7518354093640465
601,E.T. the Extra-Terrestrial,3.76875,160,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",3.7517845843910376
152532,Dallas Buyers Club,3.880952380952381,21,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",3.7517274441073374
11544,Lilo & Stitch,3.880952380952381,21,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",3.7517274441073374
11528,The Sandlot,3.880952380952381,21,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",3.7517274441073374
2270,Stardust,3.869565217391304,23,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",3.751631474990263
379,Miller's Crossing,3.8518518518518516,27,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",3.751468327491237
3291,"Good Night, and Good Luck.",3.8518518518518516,27,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",3.751468327491237
12102,Kramer vs. Kramer,3.838709677419355,31,"[{'id': 18, 'name': 'Drama'}]",3.7513348431738516
9659,Mad Max,3.8285714285714287,35,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",3.7512236062426974
3573,Emma,3.817073170731707,41,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",3.751087649993509
1366,Rocky,3.789855072463768,69,"[{'id': 18, 'name': 'Drama'}]",3.7507162573127983
287,Bull Durham,3.8068181818181817,44,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",3.746644440344727
620,Ghostbusters,3.761904761904762,147,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",3.744117081872809
11973,Thirteen Days,3.888888888888889,18,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",3.743830099988693
64,Talk to Her,3.90625,16,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3.7434045896430854
11324,Shutter Island,3.7941176470588234,51,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",3.7431052046820232
84892,The Perks of Being a Wallflower,3.9285714285714284,14,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3.742916040727758
12706,Croupier,3.9285714285714284,14,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",3.742916040727758
11257,A Room with a View,3.8225806451612905,31,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3.7399712068102158
87,Indiana Jones and the Temple of Doom,3.7653061224489797,98,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",3.7392678657626077
476,Drugstore Cowboy,3.8333333333333335,27,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",3.7389683274912375
186,Lucky Number Slevin,3.84,25,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",3.7383877131486707
252,Willy Wonka & the Chocolate Factory,3.7533783783783785,148,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",3.7363896465816735
10020,Beauty and the Beast,3.75,176,"[{'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}]",3.735760492590738
80,Before Sunset,3.8823529411764706,17,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3.735291103321649
13685,Bottle Rocket,3.8823529411764706,17,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",3.735291103321649
9427,The Full Monty,3.7734375,64,"[{'id': 35, 'name': 'Comedy'}]",3.7345290012941494
26408,The War Room,3.9,15,"[{'id': 99, 'name': 'Documentary'}, {'id': 36, 'name': 'History'}]",3.734240467844624
466,Klute,3.9,15,"[{'id': 9648, 'name': 'Mystery'}]",3.734240467844624
64690,Drive,3.9,15,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",3.734240467844624
9662,The Triplets of Belleville,3.923076923076923,13,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",3.7330281961403644
9314,Nineteen Eighty-Four,3.923076923076923,13,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",3.7330281961403644
11327,Midnight Express,3.923076923076923,13,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",3.7330281961403644
11314,Koyaanisqatsi,3.923076923076923,13,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",3.7330281961403644
673,Harry Potter and the Prisoner of Azkaban,3.761904761904762,84,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",3.7325642587592727
44264,True Grit,3.840909090909091,22,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 37, 'name': 'Western'}]",3.730249517132842
284,The Apartment,3.803030303030303,33,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3.729537676079336
9502,Kung Fu Panda,3.803030303030303,33,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",3.729537676079336
343,Harold and Maude,3.784090909090909,44,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3.729100580695605
19101,A Little Princess,3.85,20,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",3.7290525181711964
11593,Nobody's Fool,3.861111111111111,18,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",3.727701067730629
9576,Tootsie,3.810344827586207,29,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",3.7275888833249873
16320,Serenity,3.7875,40,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",3.727523266031122
16636,Spellbound,3.875,16,"[{'id': 99, 'name': 'Documentary'}]",3.7261632103327402
4464,Seabiscuit,3.82,25,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",3.725229818411828
392,Chocolat,3.7777777777777777,45,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3.7251505706836117
147,The 400 Blows,3.892857142857143,14,"[{'id': 18, 'name': 'Drama'}]",3.724397522209239
18254,Reds,3.892857142857143,14,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",3.724397522209239
11450,Quiz Show,3.75,90,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",3.7238711951422276
11362,The Count of Monte Cristo,3.8260869565217392,23,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",3.723853697212485
13785,Best in Show,3.76271186440678,59,"[{'id': 35, 'name': 'Comedy'}]",3.723037959717354
606,Out of Africa,3.8,30,"[{'id': 18, 'name': 'Drama'}]",3.722296118596499
756,Fantasia,3.7578125,64,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]",3.7215419883071363
11302,Bananas,3.8421052631578947,19,"[{'id': 35, 'name': 'Comedy'}]",3.7205854093640465
11005,Awakenings,3.8421052631578947,19,"[{'id': 18, 'name': 'Drama'}]",3.7205854093640465
713,The Piano,3.75,78,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3.7204256384576864
9428,The Royal Tenenbaums,3.753623188405797,69,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",3.7202284524347493
9802,The Rock,3.737037037037037,135,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",3.7199914398624965
451,Leaving Las Vegas,3.742574257425743,101,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3.7198134482425393
10386,The Iron Giant,3.7738095238095237,42,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",3.7192496927209
2757,Adaptation.,3.7738095238095237,42,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",3.7192496927209
1645,A Time to Kill,3.7653061224489797,49,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",3.7186892435427334
765,Evil Dead II,3.787878787878788,33,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",3.718668110861945
24748,Hud,3.8529411764705883,17,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",3.7186244366549825
13665,Arthur,3.8529411764705883,17,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3.7186244366549825
10511,In America,3.8529411764705883,17,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3.7186244366549825
154,Star Trek II: The Wrath of Khan,3.75,72,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",3.718338036466464
13667,Better Off Dead...,3.8125,24,"[{'id': 35, 'name': 'Comedy'}]",3.717803597287824
76341,Mad Max: Fury Road,3.7903225806451615,31,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",3.7172439340829433
12405,Slumdog Millionaire,3.7596153846153846,52,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3.716288201533069
10634,Friday,3.8181818181818183,22,"[{'id': 35, 'name': 'Comedy'}]",3.715963802847128
14283,The Red Violin,3.8181818181818183,22,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",3.715963802847128
8810,Mad Max 2: The Road Warrior,3.793103448275862,29,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",3.7156841214202254
5236,Kiss Kiss Bang Bang,3.793103448275862,29,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",3.7156841214202254
12560,The Big Chill,3.7777777777777777,36,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",3.7154843489724385
44214,Black Swan,3.7794117647058822,34,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",3.714015597864883
422,8½,3.825,20,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",3.7139010030196813
3133,Badlands,3.8846153846153846,13,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",3.7137974269095952
13377,How the Grinch Stole Christmas!,3.8846153846153846,13,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",3.7137974269095952
99861,Avengers: Age of Ultron,3.8846153846153846,13,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",3.7137974269095952
15171,Charlotte's Web,3.8,25,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",3.712071923674986
571,The Birds,3.7549019607843137,51,"[{'id': 27, 'name': 'Horror'}]",3.7118552046820232
16859,Kiki's Delivery Service,3.8333333333333335,18,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",3.711572035472564
4944,Burn After Reading,3.783333333333333,30,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",3.7106682116197547
4638,Hot Fuzz,3.761904761904762,42,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",3.710158783629991
16,Dancer in the Dark,3.8043478260869565,23,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 10402, 'name': 'Music'}]",3.7099648083235963
651,M*A*S*H,3.7457627118644066,59,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",3.709149070828465
10242,What Ever Happened to Baby Jane?,3.84375,16,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",3.708921831022396
260,The 39 Steps,3.84375,16,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",3.708921831022396
19913,(500) Days of Summer,3.7555555555555555,45,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3.707909191373267
11356,The Odd Couple,3.8095238095238093,21,"[{'id': 35, 'name': 'Comedy'}]",3.707609797048514
653,Nosferatu,3.8095238095238093,21,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",3.707609797048514
581,Dances with Wolves,3.717821782178218,202,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",3.7072499213937187
2759,"The Adventures of Priscilla, Queen of the Desert",3.75,48,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",3.7058808704860566
686,Contact,3.7282608695652173,92,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]",3.7053212676157092
51876,Limitless,3.8157894736842106,19,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",3.7049604093640465
61791,Rise of the Planet of the Apes,3.7916666666666665,24,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",3.7042900837743105
127585,X-Men: Days of Future Past,3.7916666666666665,24,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",3.7042900837743105
1402,The Pursuit of Happyness,3.7916666666666665,24,"[{'id': 18, 'name': 'Drama'}]",3.7042900837743105
9716,Everyone Says I Love You,3.823529411764706,17,"[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",3.701957769988316
11873,The Color of Money,3.823529411764706,17,"[{'id': 18, 'name': 'Drama'}]",3.701957769988316
8293,Howards End,3.823529411764706,17,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3.701957769988316
68924,The Ice Storm,3.823529411764706,17,"[{'id': 18, 'name': 'Drama'}]",3.701957769988316
10122,Flight of the Navigator,3.823529411764706,17,"[{'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",3.701957769988316
11601,Stir of Echoes,3.7954545454545454,22,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",3.7016780885614136
2898,As Good as It Gets,3.7222222222222223,99,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",3.701417259818299
329,Jurassic Park,3.7062043795620436,274,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",3.6988109167235175
828,The Day the Earth Stood Still,3.8,20,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",3.698749487868166
590,The Hours,3.8333333333333335,15,"[{'id': 18, 'name': 'Drama'}]",3.6985261821303386
936,The Pink Panther,3.8333333333333335,15,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",3.6985261821303386
10493,Dead Calm,3.8333333333333335,15,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",3.6985261821303386
675,Harry Potter and the Order of the Phoenix,3.75,38,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}, {'id': 9648, 'name': 'Mystery'}]",3.6972300607774407
6415,Three Kings,3.739130434782609,46,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",3.6959107305025336
9325,The Jungle Book,3.739130434782609,46,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",3.6959107305025336
9552,The Exorcist,3.7265625,64,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",3.6955679623331106
8065,21,3.8055555555555554,18,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",3.695443003214499
11779,Buena Vista Social Club,3.8461538461538463,13,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",3.694566657678826
27103,My Life in Pink,3.8461538461538463,13,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",3.694566657678826
10223,A Simple Plan,3.7580645161290325,31,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",3.69451666135567
8363,Superbad,3.7386363636363638,44,"[{'id': 35, 'name': 'Comedy'}]",3.694012861397359
58574,Sherlock Holmes: A Game of Shadows,3.769230769230769,26,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",3.6938136692217816
3176,Battle Royale,3.769230769230769,26,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}]",3.6938136692217816
1598,Cape Fear,3.7435897435897436,39,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",3.693437174993259
12105,Yellow Submarine,3.7857142857142856,21,"[{'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}]",3.692903914695573
4538,The Darjeeling Limited,3.7857142857142856,21,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",3.692903914695573
1389,Out of Sight,3.7586206896551726,29,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",3.6918745976107017
